text,language,label,source
"Campak merebak di sekolah, patut ditutup",ms,1,synthetic
"Seluruh keluarga sakit, semua demam batuk",ms,1,synthetic
"Doktor suruh buat ujian, mungkin jangkitan virus",ms,1,synthetic
"Wabak kolera di bandar kami, air tercemar",ms,1,synthetic
"Dua pesakit di ICU, keadaan kritikal",ms,1,synthetic
Kerajaan isytiharkan amaran wabak,ms,1,synthetic
Vaksinasi percuma di klinik kesihatan,ms,1,synthetic
"Queue panjang di hospital, ramai pesakit demam",ms,1,synthetic
"Emak saya kena denggi, platelet turun mendadak",ms,1,synthetic
Demam berdarah semakin merebak,ms,1,synthetic
"Nyamuk Aedes bawa denggi, perlu fogging",ms,1,synthetic
Lima orang meninggal demam virus minggu ini,ms,1,synthetic
Kes selsema kanak-kanak meningkat cepat,ms,1,synthetic
"Ujian COVID positif, kena kuarantin",ms,1,synthetic
Dimasukkan hospital kerana radang paru-paru,ms,1,synthetic
"Orang ramai takut wabak, jarang keluar rumah",ms,1,synthetic
Denggi tanpa rawatan boleh membawa maut,ms,1,synthetic
Pelancong perlu dikuarantin,ms,1,synthetic
"Murid sekolah demam, mungkin selsema",ms,1,synthetic
Hospital di bandar hampir penuh,ms,1,synthetic
Empat rakan sekerja positif COVID,ms,1,synthetic
"Kadar jangkitan sangat tinggi, berhati-hati",ms,1,synthetic
Doktor nasihatkan jaga jarak dan pakai topeng,ms,1,synthetic
Denggi tahun ini lebih bahaya dari tahun lepas,ms,1,synthetic
"Permainan tadi hebat, kita menang",ms,0,synthetic
Jalan raya sesak sangat hari ini,ms,0,synthetic
Cuaca hari ini cantik di Kuala Lumpur,ms,0,synthetic
"Lapar, nak makan nasi lemak",ms,0,synthetic
Bila peperiksaan bermula ni?,ms,0,synthetic
Persiapan Hari Raya sudah mula,ms,0,synthetic
"Hujan lebat tadi, jalan banjir",ms,0,synthetic
Ada diskaun besar di Shopee hari ini,ms,0,synthetic
"Filem tu bosan, buang masa",ms,0,synthetic
"Nak pergi mall esok, beli baju baru",ms,0,synthetic
"Tengok cricket, agak menarik juga",ms,0,synthetic
LRT sentiasa penuh masa rush hour,ms,0,synthetic
"Beli telefon baharu, kamera bagus",ms,0,synthetic
Anak dapat keputusan baik di sekolah,ms,0,synthetic
"Kena hujan naik motosikal, basah lencun",ms,0,synthetic
Harga petrol naik lagi,ms,0,synthetic
"Saudara mari rumah raya, kena siapkan rumah",ms,0,synthetic
"Balik awal hari ini, penat sangat",ms,0,synthetic
"Minum kopi di kedai, sedapnya",ms,0,synthetic
"Dengar lagu baru, agak ok juga",ms,0,synthetic
"Projek baharu di pejabat, semangat",ms,0,synthetic
Perbincangan panas dalam WhatsApp hari ini,ms,0,synthetic
Harga sayur di pasar naik tinggi,ms,0,synthetic
Minum teh di kafe kegemaran,ms,0,synthetic
Tiket kereta api habis dijual,ms,0,synthetic
"Baju baharu, cantik sangat",ms,0,synthetic
Makan malam dengan kawan-kawan,ms,0,synthetic
"Temuduga esok, kena bersedia",ms,0,synthetic
"Jiran beli kereta baharu, lawa",ms,0,synthetic
"Jalan santai di taman, sejuk",ms,0,synthetic
"மூன்று நாட்களாக காய்ச்சல் குறையவில்லை, மருத்துவமனை செல்ல வேண்டும்",ta,1,synthetic
"டெங்கு எங்கள் பகுதியில் பரவுகிறது, எச்சரிக்கையாக இருங்கள்",ta,1,synthetic
"மருத்துவமனை நிரம்பியுள்ளது, படுக்கை கிடைக்கவில்லை",ta,1,synthetic
"இருமல் மற்றும் காய்ச்சல் ஒரு வாரமாக, இப்போது மூச்சுத் திணறல்",ta,1,synthetic
"கோவிட் வழக்குகள் மீண்டும் அதிகரிக்கின்றன, முகமூடி அணியுங்கள்",ta,1,synthetic
"என் குழந்தைக்கு காய்ச்சல் மற்றும் சிவப்பு புள்ளிகள், டெங்கு இருக்கலாம்",ta,1,synthetic
"அம்மை பள்ளியில் பரவுகிறது, மூடப்பட வேண்டும்",ta,1,synthetic
குடும்பம் முழுவதும் நோய்வாய்ப்பட்டுள்ளது,ta,1,synthetic
"மருத்தர் பரிசோதனை செய்யச் சொன்னார், வைரஸ் இருக்கலாம்",ta,1,synthetic
"காலரா நம் நகரில் பரவுகிறது, தண்ணீர் மாசுபாடு",ta,1,synthetic
"இரு நோயாளிகள் ஐசியூவில், நிலை ஆபத்தானது",ta,1,synthetic
அரசு தொற்றுநோய் எச்சரிக்கை அறிவித்துள்ளது,ta,1,synthetic
"இலவச தடுப்பூசி கிடைக்கிறது, விரைந்து வாருங்கள்",ta,1,synthetic
மருத்துவமனையில் நீண்ட வரிசை,ta,1,synthetic
"என் அம்மாவுக்கு டெங்கு, இரத்த தட்டுகள் குறைந்துள்ளன",ta,1,synthetic
இரத்தப் புற்றுக் காய்ச்சல் பரவுகிறது,ta,1,synthetic
கொசுக்கள் டெங்குவை பரப்புகின்றன,ta,1,synthetic
இந்த வாரம் ஐந்து பேர் வைரஸ் காய்ச்சலால் இறந்தனர்,ta,1,synthetic
குழந்தைகளில் ப்ளூ அதிகரிக்கிறது,ta,1,synthetic
"கோவிட் பரிசோதனை நேர்மறை, தனிமைப்படுத்தலில் இருக்கிறேன்",ta,1,synthetic
நுரையீரல் அழற்சிக்கு மருத்துவமனையில் சேர்க்கப்பட்டேன்,ta,1,synthetic
மக்கள் தொற்றுநோயை அஞ்சி வீட்டை விட்டு வெளியேறவில்லை,ta,1,synthetic
டெங்கு சிகிச்சை இல்லையேல் ஆபத்தானது,ta,1,synthetic
பயணிகள் தனிமைப்படுத்தப்பட வேண்டும்,ta,1,synthetic
"மாணவர்களுக்கு காய்ச்சல், ப்ளூ இருக்கலாம்",ta,1,synthetic
நகரின் மருத்துவமனைகள் நிரம்பியுள்ளன,ta,1,synthetic
நான்கு சகாக்கள் கோவிட் நேர்மறை,ta,1,synthetic
பரவல் விகிதம் மிக அதிகம்,ta,1,synthetic
"மருத்தர் எச்சரிக்கை கூறினார், வைரஸ் பரவுகிறது",ta,1,synthetic
டெங்கு இந்த ஆண்டு மிகவும் ஆபத்தானது,ta,1,synthetic
இன்றைய போட்டி அருமையாக இருந்தது,ta,0,synthetic
போக்குவரத்து மிகவும் மோசமாக உள்ளது,ta,0,synthetic
இன்று சென்னையில் வானிலை அருமை,ta,0,synthetic
"பசி, தோசை சாப்பிட விரும்புகிறேன்",ta,0,synthetic
தேர்வு எப்போது தொடங்கும்?,ta,0,synthetic
பொங்கல் தயாரிப்பு தொடங்கியது,ta,0,synthetic
"இன்று கனமழை பெய்தது, தெருக்களில் தண்ணீர்",ta,0,synthetic
ஆன்லைனில் நல்ல தள்ளுபடி உள்ளது,ta,0,synthetic
படம் சலிப்பாக இருந்தது,ta,0,synthetic
நாளை மாளிகைக்குச் செல்கிறேன்,ta,0,synthetic
கிரிக்கெட் போட்டி பார்த்தேன்,ta,0,synthetic
மெட்ரோ எப்போதும் நிரம்பியிருக்கும்,ta,0,synthetic
புதிய தொலைபேசி வாங்கினேன்,ta,0,synthetic
குழந்தைகளின் முடிவுகள் நல்லவை,ta,0,synthetic
மழையில் இருச்சக்கரத்தில் நனைந்தேன்,ta,0,synthetic
பெட்ரோல் விலை மீண்டும் உயர்ந்தது,ta,0,synthetic
உறவினர் வீட்டிற்கு வருகிறார்கள்,ta,0,synthetic
இன்று அலுவலகத்திலிருந்து சீக்கிரம் வருகிறேன்,ta,0,synthetic
"காபி குடிக்கிறேன், ருசியாக இருக்கிறது",ta,0,synthetic
புதிய பாடல் கேட்கிறேன்,ta,0,synthetic
பணியிடத்தில் புதிய திட்டம்,ta,0,synthetic
வாட்ஸ்அப் குழுவில் விவாதம்,ta,0,synthetic
சந்தையில் விலைகள் அதிகம்,ta,0,synthetic
கேபியில் தேநீர் குடித்தேன்,ta,0,synthetic
ரயில் டிக்கெட் கிடைக்கவில்லை,ta,0,synthetic
புதிய சட்டை வாங்கினேன்,ta,0,synthetic
நண்பர்களுடன் இரவு உணவு,ta,0,synthetic
"நாளை நேர்முகம், தயாராக வேண்டும்",ta,0,synthetic
அயலவர் புதிய மகிழுந்து வாங்கினார்,ta,0,synthetic
பூங்காவில் நடைப்பயிற்சி,ta,0,synthetic
شہر میں احتیاطی ٹیکہ لگاؤ مہم شروع ہو گئی,ur,1,synthetic
مریضوں کی تعداد بڑھ رہی ہے، کوشش کریں,ur,1,synthetic
"हैजा के मामले बढ़ रहे हैं, साफ पानी की कमी है",hi,1,synthetic
"टाइफाइड बुखार हो गया, खून की जांच में पॉजिटिव आया",hi,1,synthetic
"निमोनिया हो गया है, अस्पताल में भर्ती कराना पड़ा",hi,1,synthetic
"मलेरिया का इलाज चल रहा है, बुखार उतरने में समय लग रहा",hi,1,synthetic
حالات الكوليرا تزداد بسبب تلوث مياه الشرب في المنطقة,ar,1,synthetic
تم تشخيص حالتي بالتيفوئيد بعد تحليل الدم,ar,1,synthetic
الالتهاب الرئوي شديد، يحتاج التنفس الصناعي في العناية المركزة,ar,1,synthetic
حمى الملاريا لا تنخفض رغم تناول الدواء منذ ثلاثة أيام,ar,1,synthetic
"Kolera mewabah di kampung kami, air bersih susah didapat",id,1,synthetic
"Demam tifoid selama seminggu, hasil lab positif hari ini",id,1,synthetic
"Pneumonia parah, harus pakai alat bantu pernapasan di ICU",id,1,synthetic
Malaria menyerang setelah pulang dari pedalaman Kalimantan,id,1,synthetic
"Des cas de choléra signalés près du fleuve, eau contaminée",fr,1,synthetic
"La typhoïde confirmée par la prise de sang, traitement commencé",fr,1,synthetic
"Pneumonie sévère, hospitalisé en réanimation avec oxygène",fr,1,synthetic
Paludisme diagnostiqué après un voyage en zone endémique,fr,1,synthetic
"Casos de cólera detectados cerca del río, agua contaminada",es,1,synthetic
"Tifoidea confirmada por análisis de sangre, iniciando tratamiento",es,1,synthetic
"Neumonía grave, ingresado en terapia intensiva con oxígeno",es,1,synthetic
"Paludismo diagnosticado tras viaje a zona tropical, tomando medicinas",es,1,synthetic
"Casos de cólera detectados perto do rio, água contaminada",pt,1,synthetic
"Tifoide confirmada por exame de sangue, tratamento iniciado",pt,1,synthetic
"Pneumonia grave, internado na UTI com suporte de oxigênio",pt,1,synthetic
"Malária diagnosticada após viagem a área endêmica, tomando remédios",pt,1,synthetic
ہیضے کے کیسز بڑھ رہے ہیں، آلودہ پانی کی وجہ سے,ur,1,synthetic
ٹائیفائیڈ کا بخار ایک ہفتے سے، ٹیسٹ پازیٹیو آ گیا,ur,1,synthetic
نمونیا بہت شدید ہے، آئی سی یو میں داخل کرایا گیا,ur,1,synthetic
ملیریا کا تشخیص ہوا، دوائیں شروع کر دی ہیں,ur,1,synthetic
"Kolera berleluasa di kampung kami, air bersih sukar didapati",ms,1,synthetic
"Demam typhoid seminggu, ujian darah positif hari ini",ms,1,synthetic
"Pneumonia teruk, dimasukkan ke ICU dengan bantuan pernafasan",ms,1,synthetic
Malaria dijangkiti selepas pulang dari kawasan hutan,ms,1,synthetic
"காலரா நோய் பரவுகிறது, குடிநீர் மாசுபட்டுள்ளது",ta,1,synthetic
"டைபாய்டு காய்ச்சல் ஒரு வாரமாக, இரத்த பரிசோதனை நேர்மறை",ta,1,synthetic
"நுரையீரல் அழற்சி மிகவும் தீவிரம், தீவிர சிகிச்சையில் சேர்க்கப்பட்டேன்",ta,1,synthetic
மலேரியா பகுதிக்குச் சென்ற பிறகு கண்டறியப்பட்டது,ta,1,synthetic
আমার ভগবান শিব আমাদের সবাইকে এই মহামারী থেকে রক্ষা করুন প্রভু মহাদেব 🙏🙏🙏,bn,0,youtube
আমাদের তারেক বাইয়া মহামারীর চেয়েও মহা মঘা শক্তিশালী।,bn,0,youtube
পূর্ণাঙ্গ কমিটি ঘোষণার এক মাসেই যুবদলে ‘অস্বস্তি’. রোববার অনুষ্ঠিত জরুরি সভা ঘিরে বিতর্কিত ব্যক্তিদের অন্তর্ভুক্তি ও সাংগঠনিক ব্যবস্থাপনা নিয়ে নেতৃত্বের মধ্যে প্রকাশ্য মতভেদের অভিযোগ সামনে এল।,bn,0,rss
আর টিকা নিব না করোনার টিকা নিয়ে যেভাবে ক্ষতিগ্রস্ত হয়েছি সেটা বেঁচে থাকা পর্যন্ত মাশুল দিতে হবে। কিন্তু আওয়ামী লীগের অনেক এমপি মন্ত্রীরা করোনার টিকা নেয়নি।,bn,1,youtube
"এগুলো আমেরিকা /ইসরায়েলের ষড়যন্ত্র, যুদ্ধের ক্ষতি পোষাতে ভাইরাসের গুজব ছড়িয়ে টিকা বিজনেসের ধান্দা",bn,1,youtube
করোনার থেকেও মহামারী নাকি,bn,1,youtube
"গত ২৪ ঘণ্টায় ডেঙ্গু আক্রান্ত হয়ে কারও মৃ'ত্যু হয়নি, তবে একই সময়ে ২৩৯ জন ডেঙ্গুরোগী দেশের বিভিন্ন হাসপাতালে ভর্তি হয়েছেন বিস্তারিত: https://www.somoynews.tv/news/2026-07-06/uQJFzWQR",bn,1,telegram
তোমাদের চিকিৎসা এবার বাংলাদেশে করাবেন,bn,0,youtube
চীনে শক্তিশালী ঝড় ও শিলাবৃষ্টি; শানসি প্রদেশে জরুরি অবস্থা জারি https://youtu.be/7Yfc9OEh3Uo,bn,0,telegram
জামালপুরে সংঘবদ্ধ ধর্ষণ মামলায় ৭ জনের মৃত্যুদণ্ড https://youtu.be/dFAvF0eB39A,bn,0,telegram
তিন জেলায় গৃহবধূ ও শিশু ধর্ষণ মামলার রায়ে ৮ জনকে মৃত্যুদণ্ডাদেশ https://youtu.be/uHYZh5ppA-g,bn,0,telegram
সারাদেশে ১০ লাখ চোখের ছানি অপারেশন করা হবে: স্বাস্থ্য প্রতিমন্ত্রী https://youtu.be/YRVWXFKJfPM,bn,0,telegram
দুর্ঘটনার চিকিৎসা https://youtu.be/GVTXYA2140s,bn,0,telegram
'সারা বাংলাদেশে চক্ষু স্বাস্থ্যসেবা উন্নয়নে একটি জাতীয় পরিকল্পনা প্রণয়ন করছি' https://youtu.be/rC1DdSG8I44,bn,0,telegram
সোমবার (৫ জুলাই) স্বাস্থ্য অধিদফতরের হাম বিষয়ক নিয়মিত প্রতিবেদনে এসব তথ্য জানানো হয়... বিস্তারিত : https://www.somoynews.tv/news/2026-07-06/B8LHPM8D,bn,1,telegram
সতর্ক করা হলেও সরেনি কেউ; পাহাড় ধসে ৯ জনের মর্মান্তিক মৃত্যু https://youtu.be/JdigfheRiso,bn,0,telegram
হাসপাতালে বাধ্যতামূলকভাবে লেবার রুম স্থাপনের নির্দেশ স্বাস্থ্যমন্ত্রীর https://youtu.be/K1hezYBNRyw,bn,1,telegram
পাহাড় ধসে ৯ জনের মৃত্যু; সতর্কতা হিসেবে কী ব্যবস্থা নিয়েছে প্রশাসন? https://youtu.be/EbaUXMoO2h0,bn,0,telegram
টানা ভারী বৃষ্টির কারণে পাহাড় ধসে কক্সবাজারে নিহতের সংখ্যা বেড়ে ৯ জনে দাঁড়িয়েছে। সোমবার (৬ জুলাই) দিবাগত রাতে পাহাড়ি ঢলে মাটিচাপায় উখিয়ায় অবস্থিত রোহিঙ্গা ক্যাম্প এলাকায় ৮ জন ও কক্সবাজার শহরে একজনের মৃত্যুর খবর পাওয়া গেছে।,bn,0,telegram
টানা ও ভারি বর্ষণে কক্সবাজারে ভয়াবহ পাহাড়ধসে ৯ জনের মৃত্যু https://youtu.be/iKJ5iPjctV4,bn,0,telegram
'আবুল কাসেম ফজলুল হকের মৃত্যুতে দেশ ও জাতি দারুণভাবে ক্ষতিগ্রস্ত হলো' https://youtu.be/MgZxMhsZ5SI,bn,0,telegram
মাস্টার্সের ফল প্রকাশের দুই মাস পেরোলেও হলে থাকছে রাজশাহী বিশ্ববিদ্যালয় শাখা ছাত্রদলের স্বাস্থ্যবিষয়ক সম্পাদক আরিফুল ইসলাম। তিনি হোসেন শহীদ সোহ্‌রাওয়ার্দী হলের ১৭৪ নম্বর কক্ষে এককভাবে (সিঙ্গেল রুমে) অবস্থান করছেন।,bn,0,telegram
টেকনাফে বিএনপি নেতার সহযোগীদের মারধরে ছাত্রের মৃত্যুর অভিযোগ https://youtu.be/nd_dYZXRpno,bn,0,telegram
গত ২৪ ঘণ্টায় হামের উপসর্গে আরও ৭ শিশুর মৃত্যু https://youtu.be/jPEkkni-PGc,bn,1,telegram
খামেনির শেষ বিদায়ে মৃত্যুর আশঙ্কায় প্রস্তুত করা হলো ৩ হাজার কবর https://youtu.be/9NdA2spqkRA,bn,0,telegram
বিএনপির সন্ত্রাসীদের হামলায় গুরুতর আহত বগুড়া জেলার দুপচাঁচিয়া সদর ইউনিয়নের যুব বিভাগের সহ-সভাপতি সম্রাট আকন্দ বাপ্পী ঢাকার একটি বেসরকারি হাসপাতালে গতকাল রাত ১২ টা ৩০ মিনিটে ইন্তেকাল করেছেন।,bn,0,telegram
বিএনপি নেতা ও সহযোগীদের মারধরে কলেজ ছাত্রের মৃত্যুর অভিযোগ https://youtu.be/io4-WvOBF2w,bn,0,telegram
‘শনিবারের মধ্যে লেবার রুম চালু না করলে ক্লিনিকের লাইসেন্স বাতিল’ https://youtu.be/eqjpXk-EFaY,bn,1,telegram
'আগামী শনিবারের মধ্যে সকল প্রাইভেট ক্লিনিকে ডেলিভারি রুম প্রতিষ্ঠা করতে হবে' https://youtu.be/saq1PhMOOP4,bn,1,telegram
পরিবারের পুষ্টি ও ফসলের চাহিদা মেটাচ্ছে চুয়াডাঙ্গার ছাদবাগান https://youtu.be/n-WI9mG1ChA,bn,0,telegram
ক্যান্সার প্রতিরোধ https://youtu.be/RA0uuCp5lzY,bn,0,telegram
"বৃক্ষ রোপণ করলেন রাঙ্গুনিয়া বন্ধুসভার বন্ধুরা. উপজেলার কুলকুমাই সড়কের দুই পাশে ফলদ, বনজ ও ঔষধি প্রজাতির বিভিন্ন গাছের চারা রোপণ করা হয়। বন্ধুরা জানান, রোপণ করা গাছগুলোর নিয়মিত পরিচর্যা ও রক্ষণাবেক্ষণ করবেন তাঁরা। একই সঙ্গে উপজেলা প্রশাসনের এ উদ্যোগের অংশ হতে পেরে আনন্দিত।",bn,0,rss
যুক্তরাষ্ট্রের মানুষের অপুষ্টির হারের দিকে নজর দেয়ার পরার্মশ গালিবাফের https://youtu.be/L7Q2b4rAV1M,bn,0,telegram
"ন্যায্যমূল্যের দাবিতে সড়কে ডিম ফেলে খামারিদের মানববন্ধন ও বিক্ষোভ. মানববন্ধনে অংশগ্রহণকারীদের হাতে ছিল নানা দাবিসংবলিত প্ল্যাকার্ড ও ব্যানার। এতে ‘ডিম খেলে পুষ্টি মেলে, খামারিরা কেন ঋণের জালে’ এবং ‘ডিমের দাম কমল কেন, জবাব চাই’ ইত্যাদি স্লোগান লেখা ছিল।",bn,0,rss
"কিচ্ছু হবে না,উনি সিভিল সার্জন এর মেডিকেল অফিসার, সিভিল সার্জন এর চুরির ভাগিদারও বটে।তদন্ত নাটক করে সব শেষ",bn,0,youtube
ভালো হয়েছে। অযথা বিরক্ত করার ফল 💯,bn,0,youtube
৩০ হাজার কোটি টাকার ভুয়া চুক্তির ফাঁদে চট্টগ্রাম সিটি কর্পোরেশন https://youtu.be/-WHoyIelivI,bn,0,telegram
"জুলাই অভ্যুত্থানে ছাত্র-জনতার রক্তের দামে অর্জিত হয় জাতীয় সংসদ, সেই সংসদে জুলাইয়ের আলোচনাকে যারা Unnecessary মনে করেন, তাদের নিয়েও জাতিকে চিন্তা করতে হবে, এই মানসিকতার মানুষগুলো মহান জাতীয় সংসদের জন্য কতটুকু Fit?",bn,0,telegram
গুম হইছে কত মানুষ শহীদ কত মায়ের পুত রক্ত দিয়া ওজু কইরা পড়ত খুনি তাহাজ্জুদ - হাসান রোবায়েত #JulyMassacre,bn,0,telegram
"ঠিক করেছে কারন মেয়ে কে বিরক্ত করার জন্য উচিৎ শিক্ষা দিয়েছে,,, এদের কারনে মেয়েরা নষ্ট হয়ে যাচ্ছে, কেনো একটা মেয়ে কে বিরক্ত করতে হবে আর এটা একদিন হয়নি আরো হয়েছে",bn,0,youtube
'ঢামেকের টেন হেড মাইক্রোস্কোপ ক্যান্সার নির্ণয়ে কার্যকর ভূমিকা রাখবে' https://youtu.be/tg5rZKcfG5E,bn,0,telegram
'ঢাকা মেডিকেলে অত্যাধুনিক মাইক্রোস্কোপ আনা হয়েছে যা দ্রুত ক্যান্সার সনাক্তকরণে কাজ করবে' https://youtu.be/OSWMtx195Vg,bn,0,telegram
পোলা গেছে মাইয়া গেছে দুয়ার খুইলা রাখছে মায় ভাই-বইনে আইছে ফিরা রক্তেভেজা খাটিয়ায় - হাসান রোবায়েত #JulyMassacre,bn,0,telegram
জুলাই বিপ্লবে শহীদ ফাহমিন জাফরের রক্তে ভেজা ইউনিফর্ম!,bn,0,telegram
‘প্রত্যেকটি পুরোনো মেডিকেলে ক্রিটিক্যাল কেয়ার কোর্স চালু করা উচিত’ https://youtu.be/zsgi-LBAcYw,bn,1,telegram
"‘অনেক রকম ফল দেখতেও মজা, খেতেও মজা’. ‘আমাদের দেশের মাটি ও আবহাওয়া ফল চাষের জন্য একদম উপযোগী। কিছু দেশি ফলের পুষ্টিমান এত বেশি যে বিদেশি ফলও তার কাছে কিছু নয়। বাড়ির আঙিনা ও ছাদ খালি না রেখে উন্নত জাতের ফলের গাছ লাগিয়ে নিজেদের পুষ্টির চাহিদা নিজেরাই পূরণ করতে পারি।’",bn,0,rss
নোটিশ ছাড়াই এমপি মুজিবুরের বক্তব্য; স্পিকারের বিরক্তি প্রকাশ https://youtu.be/WD6VjFyKMa0,bn,0,telegram
আনারকলি ফল চাষে বদলে যাচ্ছে সিরাজগঞ্জের কৃষকের ভাগ্য https://youtu.be/TBNGKCiLl2o,bn,0,telegram
ব্রাহ্মণবাড়িয়ায় পাওনা টাকা ও আধিপত্যের জেরে রক্তক্ষয়ী সংঘর্ষ https://youtu.be/5V0HgJp1agM,bn,0,telegram
"ফরিদপুরে আধিপত্য নিয়ে রক্তক্ষয়ী সংঘর্ষ, পরিস্থিতি নিয়ন্ত্রণে আনল পুলিশ https://youtu.be/qb_kH5tHwNk",bn,0,telegram
"প্রতিবেদনে দাবি করা হয়, মার্কিন প্রেসিডেন্ট এক ফোনকলে বলেছিলেন, ‘সব ইহুদি’ ই'স'রা'ই'লে'র প্রধানমন্ত্রী বেনিয়ামিন নেতানিয়াহুর ওপর বিরক্ত এবং হু'ম'কি দিয়েছিলেন যে... বিস্তারিত:https://www.somoynews.tv/news/2026-06-24/P2FUWuXM",bn,0,telegram
ভাইয়া ফার্মেসীর ব্যবহার বাড়ছে কারণ প্রাইভেট মেডিকেলের কারণে। আমাদের মেডিসিনগুলোকে সহজ লভ্য করতে হবে,bn,0,youtube
"ঔষধ ই খাই না, মধু কালোজিরা আর রসুন আমার শরীর কে ভালো রাখছে। আর দুধ, চাল, মুরগি, ডিম সবজি নিজে ফলিয়ে খাই।",bn,0,youtube
"টানা তাপপ্রবাহে জনজীবন যখন ওষ্ঠাগত, তখন ফার্মেসিগুলোতে ওষুধের গুণগত মান নিয়ে একধরনের শঙ্কা তৈরি হয়েছে। মাত্রাতিরিক্ত তাপমাত্রার কারণে ফার্মেসিগুলোতে... বিস্তারিত: https://www.somoynews.tv/news/2026-06-16/MROA3T4N",bn,0,telegram
"৪,০০০ বছর আগে সুমেরীয়রা সর্বপ্রথম পপি গাছের চাষ শুরু করে এবং পরে এটি মিশরে পৌঁছে যায়। সুমেরীয়রা একে 'আনন্দদায়ক উদ্ভিদ' বলত এবং এটি ঘুমের ওষুধ, প্রশান্তিদায়ক হিসেবে ও শিশুদের কান্না থামাতে ব্যবহার করত!",bn,0,telegram
"Ami February theke April porjonto otitis media er jonno shobrokom antibiotics er course shoho shob oshud thikmoto kheyesi but tao goto 12 din dhore shei nak kan golar problem,tai klk hsc thakar poreo ajk hospital e giye 4 rokom blood test er jonne blood ar 3 ta x-ray Kore ashsi 🙂",banglish,1,youtube
42 hazar kuti taka allocate chilo health ministry jonno but shudi yunus shob loot korcha r ajk hazar hazar bacha mara jacha kintu keo kisu ekhon janah nah shudu july Jara mara gecha tarai mona hoy manush chilo r ekhon Jara mara jacha tara manush er bacha nah,banglish,0,youtube
Skin doctor er poramorso pete kivabe jogajog korte pari,banglish,0,youtube
Apu amr age 18 Ami 4 fit 10 inchi lomba ekan kun doctor dekate Hobe plz janaben r online a ki dekate parbo,banglish,0,youtube
amar 103°jor amar ki deggu hoise,banglish,1,youtube
Amar sordi kashijor ❤❤❤❤amar oisob lokhon ami paini allah tmi maf koro,banglish,1,youtube
Baiya amar kono jor hoy nai kintu mukh a jor thosa hoica onak pain kore akhon ami ki korta pari bolben plz,banglish,1,youtube
[Muazzin killed woman with hammer after she refused loan request in Tangail: Police](https://www.thedailystar.net/news/crime-justice/news/muazzin-killed-woman-hammer-after-she-refused-loan-request-tangail-police-4212231),banglish,0,telegram
TV Paraguaçu – Paraguaçu Paulista registra 50 casos positivos de dengue em 2026 e reforça alerta à população #Health #paraguacu #Portugal #PT #Saúde #TV #TvParaguacu,en,1,mastodon
[DGHS orders private hospitals to set up labour rooms by July 11](https://www.thedailystar.net/news/healthcare/news/dghs-orders-private-hospitals-set-labour-rooms-july-11-4217726),en,1,telegram
[Boy who lost arm at Bhairab workshop gets full Tk 30 lakh compensation](https://www.thedailystar.net/news/bangladesh/news/boy-who-lost-arm-bhairab-workshop-gets-full-tk-30-lakh-compensation-4217316),en,0,telegram
"[10 lakh cataract patients to get free, subsidised surgery under govt plan](https://www.thedailystar.net/news/healthcare/news/10-lakh-cataract-patients-get-free-subsidised-surgery-under-govt-plan-4217281)",en,0,telegram
[Dengue NS1 test made free at public hospitals until Dec 31](https://www.thedailystar.net/health/disease/news/dengue-ns1-test-made-free-public-hospitals-until-dec-31-4217251),en,1,telegram
"<a href=""https://www.thedailystar.net/health/disease/news/dengue-ns1-test-made-free-public-hospitals-until-dec-31-4217251"" hreflang=""en"">Dengue NS1 test made free at public hospitals until Dec 31</a>. Government move aims to encourage early diagnosis amid rising infections and deaths",en,1,rss
"[Pabna maternity hospital: A visit often ends with a prescription, and little else](https://www.thedailystar.net/news/healthcare/news/pabna-maternity-hospital-visit-often-ends-prescription-and-little-else-4217116)",en,1,telegram
"A complaint is filed in a #Dhaka court against former interim Chief Adviser Muhammad Yunus, former health adviser Nur Jahan Begum, and two other health officials from the Yunus ministry over their roles in the measles epidemic in the country including child deaths.",en,1,mastodon
"Seven more children are reported to have died from measles, bringing the death toll from the disease in #Bangladesh to 738.",en,1,mastodon
"PM asks guard regiment to balance his security with public access: According to the latest data from the Directorate General of Health Services (DGHS), Bangladesh is facing a significant public health crisis as measles-related fatalities continue to rise. Within a si…",en,1,bluesky
[7 more suspected measles deaths reported in 24 hours](https://www.thedailystar.net/health/disease/news/7-more-suspected-measles-deaths-reported-24-hours-4216336),en,1,telegram
"Mosquito da dengue pode “ignorar” repelente, diz estudo #AedesAegypti #dengue #estudo #Health #pesquisa #Portugal #PT #repelentes #Saúde",en,1,mastodon
[Vini vs Haaland: Who will survive?](https://www.thedailystar.net/sports/sports-special/fifa-world-cup-2026/news/vini-vs-haaland-who-will-survive-4215746),en,0,telegram
[438 killed in 472 road crashes in June: RSF](https://www.thedailystar.net/news/accidents-fires/news/438-killed-472-road-crashes-june-rsf-4216236),en,0,telegram
O ‘exército invisible’ que decide se un mosquito te pica ou che contaxia unha enfermidadeAutor: Axencia SINC #dengue #malaria #mosquito #zika,en,1,mastodon
"The Bangladeshi professor who changed newborn care worldwide: Professor Abdullah H Baqui, a prominent researcher at the Johns Hopkins Bloomberg School of Public Health, has revolutionized newborn care through his groundbreaking work in Bangladesh. Since co-founding t…",en,0,bluesky
